2007-03-01	46.79
2007-03-02	46.41
2007-03-05	44.38
2007-03-06	45.25
2007-03-07	46.48
2007-03-08	45.92
2007-03-09	45.53
2007-03-12	44.71
2007-03-13	44.89
2007-03-14	44.94
2007-03-15	44.96
2007-03-16	45.21
2007-03-20	45.78
2007-03-21	45.1
2007-03-22	45.36
2007-03-23	45.16
2007-03-26	45.94
2007-03-27	45.91
2007-03-28	46.58
2007-03-29	47.4
2007-03-30	47.05
2007-04-02	48.39
2007-04-03	48.21
2007-04-04	47.79
2007-04-05	47.92
2007-04-06	48.01
2007-04-09	51.61
2007-04-10	52.82
2007-04-11	53.54
2007-04-12	53.44
2007-04-13	55.03
2007-04-16	56.42
2007-04-17	55.15
2007-04-18	53.91
2007-04-19	51.98
2007-04-20	55.34
2007-04-23	56.98
2007-04-24	55.82
2007-04-25	56.71
2007-04-26	58.51
2007-04-27	63.6
2007-04-30	65.85
2007-05-08	65.72
2007-05-09	65.72
2007-05-10	64.48
2007-05-11	62.81
2007-05-14	64.01
2007-05-15	61.53
2007-05-16	62.33
2007-05-17	62.85
2007-05-18	62.2
2007-05-21	63.46
2007-05-22	64
2007-05-23	64.21
2007-05-24	62.42
2007-05-25	61.92
2007-05-28	64.48
2007-05-29	64.98
2007-05-30	58.97
2007-05-31	60.94
2007-06-01	60.55
2007-06-04	57.01
2007-06-05	56.99
2007-06-06	57.7
2007-06-08	59.18
2007-06-11	62.53
2007-06-12	64.4
2007-06-13	63.67
2007-06-14	64.43
2007-06-15	65.38
2007-06-18	71.92
2007-06-19	71.17
2007-06-20	70.66
2007-06-21	73.91
2007-06-22	74.79
2007-06-25	74.26
2007-06-26	73.19
2007-06-27	76.18
2007-06-28	73.1
2007-06-29	71.51
2007-07-02	69.68
2007-07-03	71.88
2007-07-04	70.3
2007-07-05	70.13
2007-07-06	72.82
2007-07-09	75.35
2007-07-10	77.32
2007-07-11	76.93
2007-07-12	79.9
2007-07-13	79.52
2007-07-16	82.19
2007-07-17	81.97
2007-07-18	81.7
2007-07-19	79
2007-07-20	84.17
2007-07-23	83.46
2007-07-24	82.52
2007-07-25	82.22
2007-07-26	81.02
2007-07-27	80.1
2007-07-30	81.33
2007-07-31	83.5
2007-08-01	80.13
2007-08-02	81.82
2007-08-03	88.79
2007-08-06	90.26
2007-08-07	88.68
2007-08-08	88.4
2007-08-09	94.95
2007-08-10	95.39
2007-08-13	94.48
2007-08-14	97.98
2007-08-15	97.99
2007-08-16	93.16
2007-08-17	89.17
2007-08-20	92.53
2007-08-21	92.85
2007-08-22	92.86
2007-08-23	93.36
2007-08-24	97.7
2007-08-27	99.27
2007-08-28	103.44
2007-08-29	99.12
2007-08-30	100.9
2007-08-31	102.1
2007-09-03	103.07
2007-09-04	99.64
2007-09-05	98.11
2007-09-06	99.98
2007-09-07	96.79
2007-09-10	97.98
2007-09-11	96.27
2007-09-12	100.24
2007-09-13	103.33
2007-09-14	105.17
2007-09-17	107.46
2007-09-18	104.82
2007-09-19	112.97
2007-09-20	118.24
2007-09-21	119.52
2007-09-24	121.93
2007-09-25	129.45
2007-09-26	125.96
2007-09-27	131.5
2007-09-28	134.95
2007-10-08	141.39
2007-10-09	143.96
2007-10-10	141
2007-10-11	144.13
2007-10-12	140.72
2007-10-15	138
2007-10-16	137
2007-10-17	136.47
2007-10-18	136.24
2007-10-19	134.9
2007-10-22	138.93
2007-10-23	141.7
2007-10-24	144.99
2007-10-25	140
2007-10-26	140.39
2007-10-29	140.58
2007-10-30	141.15
2007-10-31	139.86
2007-11-01	136.99
2007-11-02	131.69
2007-11-05	126.97
2007-11-06	126.79
2007-11-07	123.96
2007-11-08	118.18
2007-11-09	118.81
2007-11-12	117.21
2007-11-13	115.18
2007-11-14	124.02
2007-11-15	123.73
2007-11-16	122.02
2007-11-19	118.18
2007-11-20	118.32
2007-11-21	115.91
2007-11-22	106.89
2007-11-23	108.59
2007-11-26	105.94
2007-11-27	100.98
2007-11-28	102.35
2007-11-29	109.98
2007-11-30	108.73
2007-12-03	113.52
2007-12-04	116.83
2007-12-05	119.06
2007-12-06	118.95
2007-12-07	119.95
2007-12-10	121.01
2007-12-11	117.36
2007-12-12	111.11
2007-12-13	107.03
2007-12-14	108.48
2007-12-17	101.17
2007-12-18	101.95
2007-12-19	104.33
2007-12-20	105.38
2007-12-21	108.2
2007-12-24	110.73
2007-12-25	107.72
2007-12-26	105.59
2007-12-27	108.24
2007-12-28	106.1
2008-01-02	102.99
2008-01-03	101.83
2008-01-04	104.22
2008-01-07	102.39
2008-01-08	106.09
2008-01-09	106.21
2008-01-10	107.08
2008-01-11	109.69
2008-01-14	109.44
2008-01-15	105.04
2008-01-16	100.71
2008-01-17	99.58
2008-01-18	98.21
2008-01-21	88.39
2008-01-22	79.55
2008-01-23	80.47
2008-01-24	79.93
2008-01-25	80.59
2008-01-28	72.53
2008-01-29	72.48
2008-01-30	71.1
2008-01-31	71.81
2008-02-01	73.99
2008-02-04	79.16
2008-02-05	77.44
2008-02-13	71.92
2008-02-14	74.4
2008-02-15	75.96
2008-02-18	77.5
2008-02-19	76.88
2008-02-20	74.44
2008-02-21	72.52
2008-02-22	69.42
2008-02-25	65.38
2008-02-26	68.04
2008-02-27	71.82
2008-02-28	70
2008-02-29	71.2
2008-03-03	70.11
2008-03-04	67.1
2008-03-06	72.38
2008-03-07	67.66
2008-03-10	64.5
2008-03-11	63.85
2008-03-12	63.81
2008-03-13	63.39
2008-03-14	63.05
2008-03-17	59.82
2008-03-18	56.41
2008-03-19	56.94
2008-03-20	55.95
2008-03-21	56.06
2008-03-24	50.56
2008-03-25	51.08
2008-03-26	52.19
2008-03-27	48.99
2008-03-28	53.14
2008-03-31	52.91
2008-04-01	53.35
2008-04-02	56.85
2008-04-03	59.04
2008-04-07	62.2
2008-04-08	61.45
2008-04-09	57.12
2008-04-10	58.38
2008-04-11	58.75
2008-04-14	54.89
2008-04-15	55.96
2008-04-16	54.34
2008-04-17	56.31
2008-04-18	55.25
2008-04-21	57
2008-04-22	58.13
2008-04-23	60.71
2008-04-24	66.78
2008-04-25	67.02
2008-04-28	64.7
2008-04-29	65.05
2008-04-30	69
2008-05-05	68.61
2008-05-06	67.53
2008-05-07	62.08
2008-05-08	62.68
2008-05-09	64.08
2008-05-12	62.82
2008-05-14	62.9
2008-05-15	61.7
2008-05-16	61.54
2008-05-19	60.22
2008-05-20	57.04
2008-05-21	57.97
2008-05-22	55.98
2008-05-23	55.79
2008-05-26	52.88
2008-05-27	54.04
2008-05-28	55.8
2008-05-29	53.91
2008-05-30	56.3
2008-06-02	56.89
2008-06-03	55.71
2008-06-04	54.31
2008-06-05	54.52
2008-06-06	54.56
2008-06-10	50.13
2008-06-11	50.39
2008-06-12	49.39
2008-06-13	49.05
2008-06-16	49.94
2008-06-17	49.13
2008-06-18	51.07
2008-06-19	47.89
2008-06-20	50.36
2008-06-23	48.68
2008-06-24	49.67
2008-06-25	50.98
2008-06-26	51.68
2008-06-27	49.04
2008-06-30	49.26
2008-07-01	47.82
2008-07-02	43.04
2008-07-03	40.55
2008-07-04	40.17
2008-07-07	41.97
2008-07-08	40.32
2008-07-09	43.78
2008-07-10	43.04
2008-07-11	43.16
2008-07-14	43.2
2008-07-15	40.61
2008-07-16	39.4
2008-07-18	41.07
2008-07-21	42.92
2008-07-22	43
2008-07-23	43.87
2008-07-24	46.98
2008-07-25	45.94
2008-07-28	44.91
2008-07-29	44.03
2008-07-30	43.98
2008-07-31	42.97
2008-08-01	44.8
2008-08-04	43.91
2008-08-05	44.19
2008-08-06	45.76
2008-08-07	45.59
2008-08-08	43.15
2008-08-11	41.68
2008-08-12	42.01
2008-08-13	40.96
2008-08-14	41.08
2008-08-15	41.83
2008-08-18	40.01
2008-08-19	41.05
2008-08-20	44.96
2008-08-21	43.12
2008-08-22	42.86
2008-08-25	43.47
2008-08-26	43.94
2008-08-27	44.73
2008-08-28	45.61
2008-08-29	45.93
2008-09-01	44.59
2008-09-02	44.37
2008-09-03	43.79
2008-09-04	43.01
2008-09-05	41.78
2008-09-08	42.84
2008-09-09	42.72
2008-09-10	42.2
2008-09-11	39.4
2008-09-12	40.28
2008-09-16	36.87
2008-09-17	33.56
2008-09-18	30.66
2008-09-19	33.73
2008-09-22	37.1
2008-09-23	35.61
2008-09-24	35.44
2008-09-25	36.26
2008-09-26	33.27
2008-10-06	33.4
2008-10-07	31.94
2008-10-08	29
2008-10-09	29.05
2008-10-10	27.76
2008-10-13	29.94
2008-10-14	29.51
2008-10-15	28.67
2008-10-16	26.3
2008-10-17	26.22
2008-10-20	26.76
2008-10-21	26.01
2008-10-22	25.02
2008-10-23	24.1
2008-10-24	22.61
2008-10-27	20.87
2008-10-28	20.78
2008-10-29	21.27
2008-10-30	23.4
2008-10-31	22.72
2008-11-03	23.7
2008-11-04	23.77
2008-11-05	25.3
2008-11-06	24.01
2008-11-07	25.15
2008-11-10	26.47
2008-11-11	25.83
2008-11-12	25.54
2008-11-13	25.97
2008-11-14	26.59
2008-11-17	27.19
2008-11-18	24.47
2008-11-19	25.6
2008-11-20	24.13
2008-11-21	24.46
2008-11-24	23.25
2008-11-25	23.47
2008-11-26	23.67
2008-11-27	23.9
2008-11-28	22.49
2008-12-01	22.57
2008-12-02	22.55
2008-12-03	23.95
2008-12-04	25.75
2008-12-05	26.26
2008-12-08	27.49
2008-12-09	26.68
2008-12-10	27.83
2008-12-11	27.65
2008-12-12	25.94
2008-12-15	26.98
2008-12-16	27.3
2008-12-17	27.57
2008-12-18	29.56
2008-12-19	30.34
2008-12-22	28.73
2008-12-23	27.01
2008-12-24	27.11
2008-12-25	26.71
2008-12-26	26.81
2008-12-29	26.47
2008-12-30	26.22
2008-12-31	26.59
2009-01-05	28.85
2009-01-06	29.86
2009-01-07	29.87
2009-01-08	28.34
2009-01-09	28.41
2009-01-12	27.91
2009-01-13	27.6
2009-01-14	29.85
2009-01-15	29.47
2009-01-16	29.51
2009-01-19	30.34
2009-01-20	30.24
2009-01-21	29.28
2009-01-22	29.33
2009-01-23	28.86
2009-02-02	29.31
2009-02-03	30.11
2009-02-04	31.03
2009-02-05	32.46
2009-02-06	33.97
2009-02-09	34.24
2009-02-10	34.28
2009-02-11	33.9
2009-02-12	33.79
2009-02-13	35.09
2009-02-16	35.93
2009-02-17	34.15
2009-02-18	32.27
2009-02-19	32.65
2009-02-20	33.04
2009-02-23	34.15
2009-02-24	32.27
2009-02-25	33.28
2009-02-26	32.21
2009-02-27	31.95
2009-03-02	31.28
2009-03-03	30.15
2009-03-04	33.17
2009-03-05	34.48
2009-03-06	33.98
2009-03-09	32.93
2009-03-10	34.52
2009-03-11	34.22
2009-03-12	35.96
2009-03-13	36.29
2009-03-16	36.7
2009-03-17	36.97
2009-03-18	36.56
2009-03-19	37.51
2009-03-20	36.34
2009-03-23	38.03
2009-03-24	38.63
2009-03-25	38.4
2009-03-26	39.26
2009-03-27	38.87
2009-03-30	37.51
2009-03-31	39.11
2009-04-01	38.78
2009-04-02	40.02
2009-04-03	40.19
2009-04-07	40.61
2009-04-08	38.82
2009-04-09	41.13
2009-04-10	42.38
2009-04-13	43.03
2009-04-14	42.66
2009-04-15	42.48
2009-04-16	42.18
2009-04-17	41.58
2009-04-20	42.01
2009-04-21	40.99
2009-04-22	39.83
2009-04-23	40.14
2009-04-24	39.54
2009-04-27	38.97
2009-04-28	37.65
2009-04-29	39.25
2009-04-30	39.7
2009-05-04	40.94
2009-05-05	40.91
2009-05-06	40.71
2009-05-07	41.09
2009-05-08	41.14
2009-05-11	40.84
2009-05-12	41.27
2009-05-13	41.51
2009-05-14	40.37
2009-05-15	40.01
2009-05-18	40.25
