2010-11-15	13.27
2010-11-16	13.74
2010-11-17	12.37
2010-11-18	11.8
2010-11-19	12.65
2010-11-22	12.13
2010-11-23	12.25
2010-11-24	13.03
2010-11-25	13.01
2010-11-26	12.61
2010-11-29	12.31
2010-11-30	12.01
2010-12-01	12.14
2010-12-02	11.98
2010-12-03	11.84
2010-12-06	12.41
2010-12-07	12.23
2010-12-08	11.89
2010-12-09	11.8
2010-12-10	11.9
2010-12-13	12.24
2010-12-14	12.14
2010-12-15	12.59
2010-12-16	12.33
2010-12-17	12.5
2010-12-20	12.08
2010-12-21	12.76
2010-12-22	12.38
2010-12-23	12.39
2010-12-24	12.39
2010-12-27	12.23
2010-12-28	11.86
2010-12-29	12
2010-12-30	11.96
2010-12-31	12.16
2011-01-04	12.26
2011-01-05	12.03
2011-01-06	11.93
2011-01-07	12.13
2011-01-10	11.8
2011-01-11	11.86
2011-01-12	11.85
2011-01-13	11.59
2011-01-14	10.95
2011-01-17	10.48
2011-01-18	10.46
2011-01-19	10.62
2011-01-21	10.2
2011-01-24	9.85
2011-01-25	9.87
2011-01-26	10.02
2011-01-27	10.22
2011-01-28	10.11
2011-01-31	10.17
2011-02-01	10.15
2011-02-09	9.89
2011-02-10	10.22
2011-02-11	10.23
2011-02-14	11.1
2011-02-15	10.86
2011-02-16	10.89
2011-02-17	10.7
2011-02-18	10.83
2011-02-21	11
2011-02-22	10.5
2011-02-23	10.51
2011-02-24	10.8
2011-02-25	10.67
2011-02-28	10.9
2011-03-01	10.83
2011-03-02	10.78
2011-03-03	10.72
2011-03-04	10.84
2011-03-07	11.08
2011-03-08	10.98
2011-03-09	10.96
2011-03-10	10.68
2011-03-11	10.62
2011-03-14	10.61
2011-03-15	10.3
2011-03-16	10.38
2011-03-17	10.11
2011-03-18	10.25
2011-03-21	10.22
2011-03-22	10.35
2011-03-23	10.46
2011-03-24	10.33
2011-03-25	10.39
2011-03-28	10.4
2011-03-29	10.23
2011-03-30	10.08
2011-03-31	10.07
2011-04-01	10.25
2011-04-06	10.55
2011-04-07	10.45
2011-04-08	10.48
2011-04-11	10.31
2011-04-12	10.32
2011-04-13	10.55
2011-04-14	10.41
2011-04-15	10.7
2011-04-18	10.7
2011-04-19	10.3
2011-04-20	10.44
2011-04-21	11.15
2011-04-22	10.95
2011-04-25	10.83
2011-04-26	10.84
2011-04-27	10.16
2011-04-28	9.95
2011-04-29	10.03
2011-05-03	10.13
2011-05-04	9.79
2011-05-05	9.86
2011-05-09	9.92
2011-05-10	10.03
2011-05-11	9.96
2011-05-12	9.84
2011-05-13	10.05
2011-05-16	9.88
2011-05-17	10.02
2011-05-18	10.06
2011-05-19	9.97
2011-05-20	9.99
2011-05-23	9.36
2011-05-24	9.31
2011-05-25	9.07
2011-05-26	9.11
2011-05-27	9.03
2011-05-30	8.78
2011-05-31	9.06
2011-06-01	9.05
2011-06-02	8.85
2011-06-03	8.93
2011-06-07	9
2011-06-08	9.01
2011-06-09	8.9
2011-06-10	8.75
2011-06-13	8.63
2011-06-14	8.79
2011-06-15	8.7
2011-06-16	8.52
2011-06-17	8.49
2011-06-20	8.58
2011-06-21	8.66
2011-06-22	8.59
2011-06-23	8.77
2011-06-24	9.23
2011-06-27	9.16
2011-06-28	9.24
2011-06-29	9
2011-06-30	9.15
2011-07-01	9.16
2011-07-04	9.4
2011-07-05	9.34
2011-07-06	9.28
2011-07-07	9.19
2011-07-08	9.21
2011-07-11	9.18
2011-07-12	8.97
2011-07-13	9.13
2011-07-14	9.16
2011-07-15	9.31
2011-07-18	9.23
2011-07-19	9.09
2011-07-20	9.1
