2011-12-12	7.35
2011-12-13	7.52
2011-12-14	7.61
2011-12-15	7.33
2011-12-16	7.57
2011-12-19	7.79
2011-12-20	7.41
2011-12-21	7.19
2011-12-22	6.74
2011-12-23	6.58
2011-12-26	6.34
2011-12-27	6.36
2011-12-28	6.58
2011-12-29	6.36
2011-12-30	6.57
2012-01-04	6.3
2012-01-05	6.22
2012-01-06	6.5
2012-01-09	6.8
2012-01-10	6.92
2012-01-11	6.93
2012-01-12	6.7
2012-01-13	6.41
2012-01-16	6.29
2012-01-17	6.72
2012-01-18	6.67
2012-01-19	6.85
2012-01-20	6.85
2012-01-30	6.71
2012-01-31	6.76
2012-02-01	6.57
2012-02-02	6.71
2012-02-03	6.72
2012-02-06	6.79
2012-02-07	6.52
2012-02-08	6.82
2012-02-09	6.8
2012-02-10	6.84
2012-02-13	6.82
2012-02-14	6.86
2012-02-15	6.97
2012-02-16	6.9
2012-02-17	6.88
2012-02-20	6.83
2012-02-21	6.86
2012-02-22	7.55
2012-02-23	7.64
2012-02-24	7.88
2012-02-27	8.46
2012-02-28	8.47
2012-02-29	8.28
2012-03-01	8.18
2012-03-02	8.37
2012-03-05	8.25
2012-03-06	8.37
2012-03-07	8.16
2012-03-08	8.3
2012-03-09	8.29
2012-03-12	8.08
2012-03-13	8.22
2012-03-14	8.08
2012-03-15	8.18
2012-03-16	8.28
2012-03-19	8.56
2012-03-20	8.09
2012-03-21	8.05
2012-03-22	8.07
2012-03-23	7.65
2012-03-26	7.59
2012-03-27	7.5
2012-03-28	7.31
2012-03-29	7.03
2012-03-30	7.15
2012-04-05	7.47
2012-04-06	7.47
2012-04-09	7.22
2012-04-10	7.35
2012-04-11	7.32
2012-04-12	7.79
2012-04-13	7.8
2012-04-16	7.91
2012-04-17	7.6
2012-04-18	8.36
2012-04-19	8.76
2012-04-20	9.64
2012-04-23	9.92
2012-04-24	9.68
2012-04-25	9.52
2012-04-26	10.46
2012-04-27	9.8
2012-05-02	9.82
2012-05-03	10.2
2012-05-04	9.95
2012-05-07	9.73
2012-05-08	9.44
2012-05-09	9.39
2012-05-10	9.45
2012-05-11	9.38
2012-05-14	9.49
2012-05-16	9.55
2012-05-17	10.39
2012-05-18	10.06
2012-05-21	9.42
2012-05-22	9.6
2012-05-23	9.79
2012-05-24	9.52
2012-05-25	9.42
2012-05-28	9.33
2012-05-29	9.61
2012-05-30	9.62
2012-05-31	9.65
2012-06-01	9.81
2012-06-04	9.43
2012-06-05	9.22
2012-06-06	9.14
2012-06-07	9.1
2012-06-08	9.18
2012-06-11	9.38
2012-06-12	9.2
2012-06-13	9.68
2012-06-14	9.55
2012-06-15	9.67
2012-06-18	9.73
2012-06-19	9.54
2012-06-20	9.48
2012-06-21	9.08
2012-06-25	8.53
2012-06-26	8.61
2012-06-27	8.46
2012-06-28	8.33
2012-06-29	8.84
2012-07-02	8.76
2012-07-03	8.75
2012-07-04	8.64
2012-07-05	8.34
2012-07-06	8.75
2012-07-09	8.4
2012-07-10	8.42
2012-07-11	8.53
2012-07-12	8.68
2012-07-13	8.65
2012-07-16	8.33
2012-07-17	8.5
2012-07-18	8.64
2012-07-19	8.78
2012-07-20	8.68
2012-07-23	8.58
2012-07-24	8.78
2012-07-25	8.65
2012-07-26	8.64
2012-07-27	8.57
2012-07-30	8.31
2012-07-31	8.23
2012-08-01	8.4
2012-08-02	8.24
2012-08-03	8.43
2012-08-06	8.66
2012-08-07	8.65
2012-08-08	8.65
2012-08-09	8.71
2012-08-10	8.53
2012-08-13	7.8
2012-08-14	7.74
2012-08-15	7.55
2012-08-16	7.58
2012-08-17	7.58
2012-08-20	7.53
2012-08-21	7.61
2012-08-22	7.46
2012-08-23	7.53
2012-08-24	7.39
2012-08-27	6.9
2012-08-28	7.07
2012-08-29	6.89
2012-08-30	7.17
2012-08-31	7.11
2012-09-03	7.31
2012-09-04	7.13
2012-09-05	7.19
2012-09-06	7.27
2012-09-07	8
2012-09-10	8.2
2012-09-11	8.28
2012-09-12	8.27
2012-09-13	7.99
2012-09-14	8.17
2012-09-17	7.79
2012-09-18	7.79
2012-09-19	7.95
2012-09-20	7.69
2012-09-21	7.67
2012-09-24	7.82
2012-09-25	7.83
2012-09-26	7.78
2012-09-27	8.52
2012-09-28	8.55
2012-10-08	8.35
2012-10-09	8.59
2012-10-10	8.56
